"appid","name","developer","description","release_date","screenshot_url_1","screenshot_url_2","screenshot_url_3","screenshot_url_4","image_url","header_image_url","initial_price","final_price","discount_percent","genre_1","genre_2","genre_3","genre_4","genre_5","genre_6","is_vr","is_free","is_multiplayer","created","last_modified","url","alt_image_url"
"1147560","Skul: The Hero Slayer","SouthPAW Games","Guide 'Skul' on his quest to single-handedly take on the Imperial Army and rescue his King from captivity, in an action-packed rogue-lite 2D platformer for the ages.","2021-01-20","https://cdn.akamai.steamstatic.com/steam/apps/1147560/ss_b5ed9f9f5c95df4e168107d024cd4107bc2223e3.600x338.jpg?t=1615371541","https://cdn.akamai.steamstatic.com/steam/apps/1147560/ss_4d085911571f127e48dc392c0db50d97e810fb39.600x338.jpg?t=1615371541","https://cdn.akamai.steamstatic.com/steam/apps/1147560/ss_119845ea870bb04a8c75abbef135f6a21cc0687c.600x338.jpg?t=1615371541","https://cdn.akamai.steamstatic.com/steam/apps/1147560/ss_44eae43480fa6d9c350bf6d1100e6d8dc911d8ee.600x338.jpg?t=1615371541","https://steamcdn-a.akamaihd.net/steam/apps/1147560/library_600x900_2x.jpg","https://cdn.akamai.steamstatic.com/steam/apps/1147560/capsule_616x353.jpg","1999","1999","0","Indie","Action","Action Roguelike","Pixel Graphics","Roguelite","2D","0","0",NULL,"2021-03-11 16:06:17","2021-03-11 17:44:05","https://store.steampowered.com/app/1147560","https://cdn2.steamgriddb.com/file/sgdb-cdn/grid/c26c9c53f567cfa1a8bc77449caff5bd.jpg"
"271590","Grand Theft Auto V","Rockstar North","Grand Theft Auto V for PC offers players the option to explore the award-winning world of Los Santos and Blaine County in resolutions of up to 4k and beyond, as well as the chance to experience the game running at 60 frames per second.","2015-04-13","https://cdn.akamai.steamstatic.com/steam/apps/271590/ss_32aa18ab3175e3002217862dd5917646d298ab6b.600x338.jpg?t=1592866696","https://cdn.akamai.steamstatic.com/steam/apps/271590/ss_2744f112fa060320d191a50e8b3a92441a648a56.600x338.jpg?t=1592866696","https://cdn.akamai.steamstatic.com/steam/apps/271590/ss_da39c16db175f6973770bae6b91d411251763152.600x338.jpg?t=1592866696","https://cdn.akamai.steamstatic.com/steam/apps/271590/ss_bd5db78286be0a7c6b2c62519099a9e27e6b06f3.600x338.jpg?t=1592866696","https://steamcdn-a.akamaihd.net/steam/apps/271590/library_600x900_2x.jpg","https://cdn.akamai.steamstatic.com/steam/apps/271590/capsule_616x353.jpg","-1","0","-1","Open World","Action","Multiplayer","Automobile Sim","Crime","Third Person","0","0",NULL,"2021-03-11 16:03:57","2021-03-11 17:44:06","https://store.steampowered.com/app/271590","https://cdn2.steamgriddb.com/file/sgdb-cdn/grid/13dc37329b942756adfce432deea5981.webp"
"292030","The Witcher® 3: Wild Hunt","CD PROJEKT RED","As war rages on throughout the Northern Realms, you take on the greatest contract of your life — tracking down the Child of Prophecy, a living weapon that can alter the shape of the world.","2015-05-18","https://cdn.akamai.steamstatic.com/steam/apps/292030/ss_107600c1337accc09104f7a8aa7f275f23cad096.600x338.jpg?t=1607418742","https://cdn.akamai.steamstatic.com/steam/apps/292030/ss_64eb760f9a2b67f6731a71cce3a8fb684b9af267.600x338.jpg?t=1607418742","https://cdn.akamai.steamstatic.com/steam/apps/292030/ss_eda99e7f705a113d04ab2a7a36068f3e7b343d17.600x338.jpg?t=1607418742","https://cdn.akamai.steamstatic.com/steam/apps/292030/ss_d5b80eb63c12a6484f26796f3e34410651bba068.600x338.jpg?t=1607418742","https://steamcdn-a.akamaihd.net/steam/apps/292030/library_600x900_2x.jpg","https://cdn.akamai.steamstatic.com/steam/apps/292030/capsule_616x353.jpg","3999","3999","0","Open World","RPG","Story Rich","Atmospheric","Mature","Fantasy","0","0",NULL,"2021-03-11 16:04:00","2021-03-11 17:44:08","https://store.steampowered.com/app/292030","https://cdn2.steamgriddb.com/file/sgdb-cdn/grid/4904f82c12cecf6ec070fe77d7e913ce.png"
"304930","Unturned","Smartly Dressed Games","You're a survivor in the zombie infested ruins of society, and must work with your friends and forge alliances to remain among the living.","2017-07-07","https://cdn.akamai.steamstatic.com/steam/apps/304930/ss_a2d8ffa4eaff717539c1fd9d3cd0440691c6fc81.600x338.jpg?t=1613683996","https://cdn.akamai.steamstatic.com/steam/apps/304930/ss_68b4fad77fd55cb2e39673cce03d447c856f74f1.600x338.jpg?t=1613683996","https://cdn.akamai.steamstatic.com/steam/apps/304930/ss_e7bd3004478e0e4500521be44995488933f70435.600x338.jpg?t=1613683996","https://cdn.akamai.steamstatic.com/steam/apps/304930/ss_dab75d876be53346a0a5a1fc5e3ae1a4b54ea926.600x338.jpg?t=1613683996","https://steamcdn-a.akamaihd.net/steam/apps/304930/library_600x900_2x.jpg","https://cdn.akamai.steamstatic.com/steam/apps/304930/capsule_616x353.jpg","-1","0","-1","Free to Play","Survival","Zombies","Open World Survival Craft","Multiplayer","Open World","0","1",NULL,"2021-03-11 16:04:03","2021-03-11 17:44:53","https://store.steampowered.com/app/304930","https://cdn2.steamgriddb.com/file/sgdb-cdn/grid/34a2de5c1fc2fca331343d8eade9ec25.png"
"1172470","Apex Legends™","Respawn Entertainment","Apex Legends is the award-winning, free-to-play Battle Royale team shooter from Respawn Entertainment. Master an ever-growing roster of legendary characters with powerful abilities and experience strategic squad play and innovative gameplay in the next evolution of Battle Royale.","2020-11-04","https://cdn.akamai.steamstatic.com/steam/apps/1172470/ss_69b6e59d3ea2b06efece9d920e980a5bda12bdb7.600x338.jpg?t=1614948235","https://cdn.akamai.steamstatic.com/steam/apps/1172470/ss_ad4f1060317f04fb86a61cbed333bbd409a82b26.600x338.jpg?t=1614948235","https://cdn.akamai.steamstatic.com/steam/apps/1172470/ss_4285349168ce77276c152ecec42a90752f55db06.600x338.jpg?t=1614948235","https://cdn.akamai.steamstatic.com/steam/apps/1172470/ss_33caf1a7c20297bbca8bb434976a709d39e104af.600x338.jpg?t=1614948235","https://steamcdn-a.akamaihd.net/steam/apps/1172470/library_600x900_2x.jpg","https://cdn.akamai.steamstatic.com/steam/apps/1172470/capsule_616x353.jpg","-1","0","-1","Free to Play","Battle Royale","Shooter","Multiplayer","First-Person","PvP","0","1",NULL,"2021-03-11 16:06:20","2021-03-11 17:44:56","https://store.steampowered.com/app/1172470","https://cdn2.steamgriddb.com/file/sgdb-cdn/grid/ba14961ae2176d0e7426952d44b846c7.png"
"594650","Hunt: Showdown","Crytek","Hunt: Showdown is a thrilling, high-stakes PvPvE first-person shooter. Take down nightmarish monsters, as you compete for the bounties that will bring you glory, gear, and gold in this unforgiving – and unforgettable - online multiplayer experience.","2019-08-27","https://cdn.akamai.steamstatic.com/steam/apps/594650/ss_ecccaab1143081ca96d8bf00d8b1c4d3d3291e64.600x338.jpg?t=1615200464","https://cdn.akamai.steamstatic.com/steam/apps/594650/ss_36f6d959f75d1cca48c2a98d892d2697f6d4bde6.600x338.jpg?t=1615200464","https://cdn.akamai.steamstatic.com/steam/apps/594650/ss_f2a2d3445a568c0748aca08a44f45ceac4810cb4.600x338.jpg?t=1615200464","https://cdn.akamai.steamstatic.com/steam/apps/594650/ss_021db5b59b2108a69fa710164b97e58cfaada03c.600x338.jpg?t=1615200464","https://steamcdn-a.akamaihd.net/steam/apps/594650/library_600x900_2x.jpg","https://cdn.akamai.steamstatic.com/steam/apps/594650/capsule_616x353.jpg","3999","3999","0","Multiplayer","Hunting","Shooter","Horror","FPS","Online Co-Op","0","0",NULL,"2021-03-11 18:02:20","2021-03-11 18:02:20","https://store.steampowered.com/app/594650","https://cdn2.steamgriddb.com/file/sgdb-cdn/grid/d18c2d9db8e18dc470a465a45f8f7047.png"
"108600","Project Zomboid","The Indie Stone","Project Zomboid is the ultimate in zombie survival. Alone or in MP: you loot, build, craft, fight, farm and fish in a struggle to survive. A hardcore RPG skillset, a vast map, a massively customisable sandbox and a cute tutorial raccoon await the unwary. So how will you die?","2013-11-08","https://cdn.akamai.steamstatic.com/steam/apps/108600/ss_dcc90fe7b09af434edaf5d6fb2e92d1aa4b57a6c.600x338.jpg?t=1605306992","https://cdn.akamai.steamstatic.com/steam/apps/108600/ss_9014489627967ad65327768f53927bdacac6671f.600x338.jpg?t=1605306992","https://cdn.akamai.steamstatic.com/steam/apps/108600/ss_b4247dd0b902a74bc176984626e207b3f6373641.600x338.jpg?t=1605306992","https://cdn.akamai.steamstatic.com/steam/apps/108600/ss_52a9cea24c9d205a2d3462ca9ccba6d8bdf61e6f.600x338.jpg?t=1605306992","https://steamcdn-a.akamaihd.net/steam/apps/108600/library_600x900_2x.jpg","https://cdn.akamai.steamstatic.com/steam/apps/108600/capsule_616x353.jpg","1499","1499","0","Survival","Zombies","Open World","Open World Survival Craft","Sandbox","Multiplayer","0","0",NULL,"2021-03-11 18:02:23","2021-03-11 18:02:23","https://store.steampowered.com/app/108600","https://cdn2.steamgriddb.com/file/sgdb-cdn/grid/c885743821cce93ad525c5919aa9faa9.png"
"508440","Totally Accurate Battle Simulator","Landfall","Totally Accurate Battle Simulator is a wacky physics-based tactics game. Experience accurate warfare through the ages. TABS uses state of the art physics-based simulation to provide you with never-before-seen insight to our greatest battles of history.","2019-04-01","https://cdn.akamai.steamstatic.com/steam/apps/508440/ss_e502c3d72a454d8792fced42d241158d964af359.600x338.jpg?t=1614607627","https://cdn.akamai.steamstatic.com/steam/apps/508440/ss_030da80be50d61bfb2da4956f9755b30f97cc28a.600x338.jpg?t=1614607627","https://cdn.akamai.steamstatic.com/steam/apps/508440/ss_7002d323c3c9d6b554217c2ae610911c5f62b00e.600x338.jpg?t=1614607627","https://cdn.akamai.steamstatic.com/steam/apps/508440/ss_86d4583ae848376b825f9b9ef845d0ab7c99a544.600x338.jpg?t=1614607627","https://steamcdn-a.akamaihd.net/steam/apps/508440/library_600x900_2x.jpg","https://cdn.akamai.steamstatic.com/steam/apps/508440/capsule_616x353.jpg","1499","1499","0","Simulation","Funny","Sandbox","War","Strategy","Singleplayer","0","0",NULL,"2021-03-11 18:02:26","2021-03-11 18:02:26","https://store.steampowered.com/app/508440","https://cdn2.steamgriddb.com/file/sgdb-cdn/grid/e4db82f0b118fd16cd2864f1c2a3c5c1.png"
"493340","Planet Coaster","Frontier Developments","Planet Coaster® - the future of coaster park simulation games has arrived! Surprise, delight and thrill incredible crowds as you build your coaster park empire - let your imagination run wild, and share your success with the world.","2016-11-17","https://cdn.akamai.steamstatic.com/steam/apps/493340/ss_e3661fafe7f2e701ef91528e7b803857a418f6dd.600x338.jpg?t=1605635435","https://cdn.akamai.steamstatic.com/steam/apps/493340/ss_a8e5a30dec8285b1d461d2b3d3b3870dfbc1c4d0.600x338.jpg?t=1605635435","https://cdn.akamai.steamstatic.com/steam/apps/493340/ss_3622fa354b6700fff396a302ff76322d4595ae82.600x338.jpg?t=1605635435","https://cdn.akamai.steamstatic.com/steam/apps/493340/ss_b69df02e9c0ef568218fbf0b1b61f5dfa429cdfc.600x338.jpg?t=1605635435","https://steamcdn-a.akamaihd.net/steam/apps/493340/library_600x900_2x.jpg","https://cdn.akamai.steamstatic.com/steam/apps/493340/capsule_616x353.jpg","4499","4499","0","Simulation","Building","Management","Family Friendly","Sandbox","Relaxing","0","0",NULL,"2021-03-11 18:02:30","2021-03-11 18:02:30","https://store.steampowered.com/app/493340","https://cdn2.steamgriddb.com/file/sgdb-cdn/grid/f7ee42855f64156bb5ac7acd235d1c5d.jpg"
"457140","Oxygen Not Included","Klei Entertainment","Oxygen Not Included is a space-colony simulation game. Deep inside an alien space rock your industrious crew will need to master science, overcome strange new lifeforms, and harness incredible space tech to survive, and possibly, thrive.","2019-07-30","https://cdn.akamai.steamstatic.com/steam/apps/457140/ss_78d1c92edeecc7b17cafa9248867fe7d4390a0a0.600x338.jpg?t=1611360505","https://cdn.akamai.steamstatic.com/steam/apps/457140/ss_67ab224dd8c781d5a27ee52657173298873d439a.600x338.jpg?t=1611360505","https://cdn.akamai.steamstatic.com/steam/apps/457140/ss_ba2b8c362327add29b08182d13b04bf502e065cd.600x338.jpg?t=1611360505","https://cdn.akamai.steamstatic.com/steam/apps/457140/ss_c5e20abaf2c82f9156da9c80b2ec7c0aefc46254.600x338.jpg?t=1611360505","https://steamcdn-a.akamaihd.net/steam/apps/457140/library_600x900_2x.jpg","https://cdn.akamai.steamstatic.com/steam/apps/457140/capsule_616x353.jpg","2499","2499","0","Colony Sim","Base Building","Survival","Resource Management","Building","Singleplayer","0","0",NULL,"2021-03-11 18:02:33","2021-03-11 18:02:33","https://store.steampowered.com/app/457140","https://cdn2.steamgriddb.com/file/sgdb-cdn/grid/055aa459f0ba00c9a4554b9128c3aee4.png"
"397540","Borderlands 3","Gearbox Software","The original shooter-looter returns, packing bazillions of guns and a mayhem-fueled adventure! Blast through new worlds &amp; enemies and save your home from the most ruthless cult leaders in the galaxy.","2020-03-13","https://cdn.akamai.steamstatic.com/steam/apps/397540/ss_9868ee40f39749a4c8222502cf86525ee32c1bef.600x338.jpg?t=1611688304","https://cdn.akamai.steamstatic.com/steam/apps/397540/ss_f2053d688ec55f2269c47b24313539938bef9064.600x338.jpg?t=1611688304","https://cdn.akamai.steamstatic.com/steam/apps/397540/ss_624638e46ed590d4bb1835558a5ab0981f7baadd.600x338.jpg?t=1611688304","https://cdn.akamai.steamstatic.com/steam/apps/397540/ss_3531d9f91265d94fc06f6587eba1ca49f2c423d1.600x338.jpg?t=1611688304","https://steamcdn-a.akamaihd.net/steam/apps/397540/library_600x900_2x.jpg","https://cdn.akamai.steamstatic.com/steam/apps/397540/capsule_616x353.jpg","5999","5999","0","RPG","Action","Looter Shooter","FPS","Online Co-Op","Multiplayer","0","0",NULL,"2021-03-11 18:02:37","2021-03-11 18:02:37","https://store.steampowered.com/app/397540","https://cdn2.steamgriddb.com/file/sgdb-cdn/grid/127ba3f4091df4a210b45e5e781b3b82.png"
"552990","World of Warships","Wargaming Group Limited","Experience epic, free-to-play naval combat when you helm one of over 300 historic vessels in the exciting balance of strategy and real-time combat that World of Warships offers. Outfit your fleet with flags, camouflages, modifications, talented Commanders, and more!","2017-11-15","https://cdn.akamai.steamstatic.com/steam/apps/552990/ss_60670465328504fc2ab215c5687a035fdc065ed2.600x338.jpg?t=1615361752","https://cdn.akamai.steamstatic.com/steam/apps/552990/ss_74d38b6465819f6434df80505fc1a74edfff7fde.600x338.jpg?t=1615361752","https://cdn.akamai.steamstatic.com/steam/apps/552990/ss_bb7233fc1e8c4d5a8523bbb5a61fe0b05a20035a.600x338.jpg?t=1615361752","https://cdn.akamai.steamstatic.com/steam/apps/552990/ss_29e4bbd0fa32bad6eac783834f87958339403624.600x338.jpg?t=1615361752","https://steamcdn-a.akamaihd.net/steam/apps/552990/library_600x900_2x.jpg","https://cdn.akamai.steamstatic.com/steam/apps/552990/capsule_616x353.jpg","-1","0","-1","Naval Combat","Free to Play","Naval","Multiplayer","World War II","PvP","0","1",NULL,"2021-03-11 18:02:40","2021-03-11 18:02:40","https://store.steampowered.com/app/552990","https://cdn2.steamgriddb.com/file/sgdb-cdn/grid/1db37ae750650dfac3ff2a7a911cf8a3.png"
"881100","Noita","Nolla Games","Noita is a magical action roguelite set in a world where every pixel is physically simulated. Fight, explore, melt, burn, freeze and evaporate your way through the procedurally generated world using spells you've created yourself.","2020-10-15","https://cdn.akamai.steamstatic.com/steam/apps/881100/ss_626b401fd6d78ab335ecb8ff1e4b0a8ce7d25f66.600x338.jpg?t=1604678843","https://cdn.akamai.steamstatic.com/steam/apps/881100/ss_96308c4c5951740a0e46e0aa66e67bd04e99286a.600x338.jpg?t=1604678843","https://cdn.akamai.steamstatic.com/steam/apps/881100/ss_c9c81f5abbc75b9e5408c23d44bfab14e6759cb7.600x338.jpg?t=1604678843","https://cdn.akamai.steamstatic.com/steam/apps/881100/ss_c65fea857e3a2168c0c103952f0955094aacf329.600x338.jpg?t=1604678843","https://steamcdn-a.akamaihd.net/steam/apps/881100/library_600x900_2x.jpg","https://cdn.akamai.steamstatic.com/steam/apps/881100/capsule_616x353.jpg","1999","1999","0","Difficult","Dungeon Crawler","Roguelike","Physics","Action","Indie","0","0",NULL,"2021-03-11 18:02:43","2021-03-11 18:02:43","https://store.steampowered.com/app/881100","https://cdn2.steamgriddb.com/file/sgdb-cdn/grid/203b3e4b5a23ecdde4a11b22b90c63ea.png"
"239140","Dying Light","Techland","First-person action survival game set in a post-apocalyptic open world overrun by flesh-hungry zombies. Roam a city devastated by a mysterious virus epidemic. Scavenge for supplies, craft weapons, and face hordes of the infected.","2015-01-26","https://cdn.akamai.steamstatic.com/steam/apps/239140/ss_ac414827362042b5f4a95ab90df508adc822ddc1.600x338.jpg?t=1615288599","https://cdn.akamai.steamstatic.com/steam/apps/239140/ss_488226f013287012e0feaed2fb7799dbe038fd00.600x338.jpg?t=1615288599","https://cdn.akamai.steamstatic.com/steam/apps/239140/ss_e3d9596c0ee06b6e4f9b09e5320d70fbf59cc78e.600x338.jpg?t=1615288599","https://cdn.akamai.steamstatic.com/steam/apps/239140/ss_a3771358b8eb4ea4c8f99c5850711f55b87804de.600x338.jpg?t=1615288599","https://steamcdn-a.akamaihd.net/steam/apps/239140/library_600x900_2x.jpg","https://cdn.akamai.steamstatic.com/steam/apps/239140/capsule_616x353.jpg","3999","3999","0","Zombies","Survival Horror","Horror","Online Co-Op","Open World","Parkour","0","0",NULL,"2021-03-11 18:02:46","2021-03-11 18:02:46","https://store.steampowered.com/app/239140","https://cdn2.steamgriddb.com/file/sgdb-cdn/grid/ffe8a8652f468bcd9ffb3375bd0a98b2.png"
"593600","PixARK","Snail Games USA","Enter a world of mystery, danger, ancient dinosaurs, mythical beasts, and cubes! Work by yourself or with a tribe of others to gather materials, craft useful items, tame wild creatures, and build huge bases to survive in PixARK!","2019-05-31","https://cdn.akamai.steamstatic.com/steam/apps/593600/ss_af25791685ccb02a74ccdf41a3a6e4d14ea6eac9.600x338.jpg?t=1613012599","https://cdn.akamai.steamstatic.com/steam/apps/593600/ss_e178e373d73371051efe1b2b65c65d0a6ea8cbc3.600x338.jpg?t=1613012599","https://cdn.akamai.steamstatic.com/steam/apps/593600/ss_5c9510a24bf3db0e6cc7f34e7255ba0607a903a8.600x338.jpg?t=1613012599","https://cdn.akamai.steamstatic.com/steam/apps/593600/ss_34ab2bbd2aa58e09a117f3340263f547bc7de2a0.600x338.jpg?t=1613012599","https://steamcdn-a.akamaihd.net/steam/apps/593600/library_600x900_2x.jpg","https://cdn.akamai.steamstatic.com/steam/apps/593600/capsule_616x353.jpg","3999","3999","0","Survival","Adventure","Massively Multiplayer","Open World","Sandbox","Action","0","0",NULL,"2021-03-11 18:02:49","2021-03-11 18:02:49","https://store.steampowered.com/app/593600","https://cdn2.steamgriddb.com/file/sgdb-cdn/grid/8e564e3de9d0bc00be2e43cf39c5876e.png"
"107410","Arma 3","Bohemia Interactive","Experience true combat gameplay in a massive military sandbox. Deploying a wide variety of single- and multiplayer content, over 20 vehicles and 40 weapons, and limitless opportunities for content creation, this is the PC’s premier military game. Authentic, diverse, open - Arma 3 sends you to war.","2013-09-12","https://cdn.akamai.steamstatic.com/steam/apps/107410/ss_e9220742c6b786efc9145c58ce7b276af891e9d5.600x338.jpg?t=1613059795","https://cdn.akamai.steamstatic.com/steam/apps/107410/ss_089dfd05121614ca3a887f49e89c14fa210847ac.600x338.jpg?t=1613059795","https://cdn.akamai.steamstatic.com/steam/apps/107410/ss_d6ac5531165a238499e1bf7ad71ee23dcfcbcf78.600x338.jpg?t=1613059795","https://cdn.akamai.steamstatic.com/steam/apps/107410/ss_1e3cd97e67e8bba23a6bb40d41a543b1b29c9b5a.600x338.jpg?t=1613059795","https://steamcdn-a.akamaihd.net/steam/apps/107410/library_600x900_2x.jpg","https://cdn.akamai.steamstatic.com/steam/apps/107410/capsule_616x353.jpg","2999","2999","0","Action","Multiplayer","Military","Simulation","Shooter","First-Person","0","0",NULL,"2021-03-11 18:02:52","2021-03-11 18:02:52","https://store.steampowered.com/app/107410","https://cdn2.steamgriddb.com/file/sgdb-cdn/grid/c5416d270acda79b5169daf5a3cf7d8e.png"
"305620","The Long Dark","Hinterland Studio Inc.","The Long Dark is a thoughtful, exploration-survival experience that challenges solo players to think for themselves as they explore an expansive frozen wilderness in the aftermath of a geomagnetic disaster. There are no zombies -- only you, the cold, and all the threats Mother Nature can muster. Welcome to the Quiet Apocalypse.","2017-08-01","https://cdn.akamai.steamstatic.com/steam/apps/305620/ss_44eefc1cfde85d0f3ad34866b3da93d0ed3c45f8.600x338.jpg?t=1610487837","https://cdn.akamai.steamstatic.com/steam/apps/305620/ss_718af4cf5640b3227a530adf6d5f6d9e3a46703b.600x338.jpg?t=1610487837","https://cdn.akamai.steamstatic.com/steam/apps/305620/ss_05c7f5d1b2ec2b2a1cf4ca2aa1ff609c7542f6b5.600x338.jpg?t=1610487837","https://cdn.akamai.steamstatic.com/steam/apps/305620/ss_01b14b69d0d3fe417280f710adcc1c01cd69cf9e.600x338.jpg?t=1610487837","https://steamcdn-a.akamaihd.net/steam/apps/305620/library_600x900_2x.jpg","https://cdn.akamai.steamstatic.com/steam/apps/305620/capsule_616x353.jpg","2999","989","67","Open World Survival Craft","Survival","Open World","Exploration","Atmospheric","First-Person","0","0",NULL,"2021-03-11 18:02:55","2021-03-11 18:02:55","https://store.steampowered.com/app/305620","https://cdn2.steamgriddb.com/file/sgdb-cdn/grid/edb0cd7f8358be6e2273b25a97ee95e4.png"
"1196590","Resident Evil Village","CAPCOM Co., Ltd.","Experience survival horror like never before in the 8th major installment in the Resident Evil franchise - Resident Evil Village. With detailed graphics, intense first-person action and masterful storytelling, the terror has never felt more realistic.","2021-05-07","https://cdn.akamai.steamstatic.com/steam/apps/1196590/ss_d25704b01be292d1337df4fea0fba2aab322b58a.600x338.jpg?t=1612836510","https://cdn.akamai.steamstatic.com/steam/apps/1196590/ss_8113ec993ec474055c4cdce5ee86f91f7cf6663f.600x338.jpg?t=1612836510","https://cdn.akamai.steamstatic.com/steam/apps/1196590/ss_50283e6df9d2f3f24ff4a1a36a94ae307e21cee8.600x338.jpg?t=1612836510","https://cdn.akamai.steamstatic.com/steam/apps/1196590/ss_363d9c05ee0a974b766938610a3352e7a89b9c92.600x338.jpg?t=1612836510","https://steamcdn-a.akamaihd.net/steam/apps/1196590/library_600x900_2x.jpg","https://cdn.akamai.steamstatic.com/steam/apps/1196590/capsule_616x353.jpg","7999","7999","0","Survival Horror","Horror","Action","First-Person","Sexual Content","Singleplayer","0","0",NULL,"2021-03-11 16:06:28","2021-03-11 18:30:21","https://store.steampowered.com/app/1196590","https://cdn2.steamgriddb.com/file/sgdb-cdn/grid/ca3b0b104307cd7feeff77664808a605.png"
"1036890","Shadow Warrior 3","Flying Wild Hog","Shadow Warrior 3 launches the offbeat first-person shooter series to the next level with a seamless blend of fast-paced gunplay, razor-sharp melee combat, and a spectacular free-running movement system.","2021-01-01","https://cdn.akamai.steamstatic.com/steam/apps/1036890/ss_1148e516666ab6c9de08b1555d3f135c49f9acff.600x338.jpg?t=1610674131","https://cdn.akamai.steamstatic.com/steam/apps/1036890/ss_e2212519ebe11515df3285cd4fef4c51be282281.600x338.jpg?t=1610674131","https://cdn.akamai.steamstatic.com/steam/apps/1036890/ss_73c461ff2d5f2047adefb1a491f1f3685d99d206.600x338.jpg?t=1610674131","https://cdn.akamai.steamstatic.com/steam/apps/1036890/ss_44cc5a053ae014caac4b673459bd303d93f6f96a.600x338.jpg?t=1610674131","https://steamcdn-a.akamaihd.net/steam/apps/1036890/library_600x900_2x.jpg","https://cdn.akamai.steamstatic.com/steam/apps/1036890/capsule_616x353.jpg","-1","0","-1","Adventure","FPS","Action","Shooter","Arena Shooter","Beautiful","0","0",NULL,"2021-03-11 16:06:02","2021-03-11 18:30:23","https://store.steampowered.com/app/1036890","img/undefined.jpg"
"322330","Don't Starve Together","Klei Entertainment","Don't Starve Together is the standalone multiplayer expansion of the uncompromising survival game Don't Starve.","2016-04-21","https://cdn.akamai.steamstatic.com/steam/apps/322330/ss_11dc14670f703a99884bbe479205727a3776d7b3.600x338.jpg?t=1612463211","https://cdn.akamai.steamstatic.com/steam/apps/322330/ss_24608cbb9e37cfa46751c93312f14b3e18854137.600x338.jpg?t=1612463211","https://cdn.akamai.steamstatic.com/steam/apps/322330/ss_c142fa3d60841229b6cf35aca1192882c1f31b9d.600x338.jpg?t=1612463211","https://cdn.akamai.steamstatic.com/steam/apps/322330/ss_4c650d284de910061c0cbeed36edee653352ccfd.600x338.jpg?t=1612463211","https://steamcdn-a.akamaihd.net/steam/apps/322330/library_600x900_2x.jpg","https://cdn.akamai.steamstatic.com/steam/apps/322330/capsule_616x353.jpg","1499","1499","0","Survival","Open World Survival Craft","Multiplayer","Co-op","Open World","Adventure","0","0",NULL,"2021-03-11 16:04:06","2021-03-11 18:30:24","https://store.steampowered.com/app/322330","https://cdn2.steamgriddb.com/file/sgdb-cdn/grid/090f5b3b995842fb6c1ad838719d3412.png"
"1172620","Sea of Thieves","Rare Ltd","Sea of Thieves offers the essential pirate experience, from sailing and fighting to exploring and looting – everything you need to live the pirate life and become a legend in your own right. With no set roles, you have complete freedom to approach the world, and other players, however you choose.","2020-06-03","https://cdn.akamai.steamstatic.com/steam/apps/1172620/ss_584788d0004933fb10420fe9284515e6f7be577f.600x338.jpg?t=1613653891","https://cdn.akamai.steamstatic.com/steam/apps/1172620/ss_4ee34708377a4c1313dea5d714fd1d8473ac8946.600x338.jpg?t=1613653891","https://cdn.akamai.steamstatic.com/steam/apps/1172620/ss_c9c3269d07c85594793977b8f39031d23690ada9.600x338.jpg?t=1613653891","https://cdn.akamai.steamstatic.com/steam/apps/1172620/ss_a4cc94f8fab7371aefe8c522beb097f57d1e22c8.600x338.jpg?t=1613653891","https://steamcdn-a.akamaihd.net/steam/apps/1172620/library_600x900_2x.jpg","https://cdn.akamai.steamstatic.com/steam/apps/1172620/capsule_616x353.jpg","3999","3999","0","Adventure","Multiplayer","Open World","Pirates","Action","Co-op","0","0",NULL,"2021-03-11 16:06:23","2021-03-11 18:30:26","https://store.steampowered.com/app/1172620","https://cdn2.steamgriddb.com/file/sgdb-cdn/grid/3d325e5d106e2b7b882160098c982aeb.png"
"686810","Hell Let Loose","Black Matter Pty Ltd","Join the ever expanding experience of Hell Let Loose - a hardcore World War Two first person shooter with epic battles of 100 players with infantry, tanks, artillery, a dynamically shifting front line and a unique resource based RTS-inspired meta-game.","2019-06-06","https://cdn.akamai.steamstatic.com/steam/apps/686810/ss_f0fa9e773551614a2fe2439f29ad6f74e0937120.600x338.jpg?t=1612349472","https://cdn.akamai.steamstatic.com/steam/apps/686810/ss_9b0d65c3c557fe8de37faed89582a6ddad90895e.600x338.jpg?t=1612349472","https://cdn.akamai.steamstatic.com/steam/apps/686810/ss_883861c13f66ad21f92cbb1374cca638aba7ff37.600x338.jpg?t=1612349472","https://cdn.akamai.steamstatic.com/steam/apps/686810/ss_4a0298406d284993944c79f44dd51ae6c3a22f84.600x338.jpg?t=1612349472","https://steamcdn-a.akamaihd.net/steam/apps/686810/library_600x900_2x.jpg","https://cdn.akamai.steamstatic.com/steam/apps/686810/capsule_616x353.jpg","2999","2999","0","Action","Shooter","World War II","Multiplayer","War","Simulation","0","0",NULL,"2021-03-11 18:40:34","2021-03-11 18:40:34","https://store.steampowered.com/app/686810","https://cdn2.steamgriddb.com/file/sgdb-cdn/grid/bf5415d7a2eb32071c00310c1776f519.png"
